student_id,semester_number,term_year,course_code,credits,grade_points
61,1,Fall 2022,CSCI 11023,3,2.7
61,1,Fall 2022,CSCI 11032,3,2.0
61,1,Fall 2022,CSCI 11042,3,2.0
61,1,Fall 2022,CSCI 11052,3,2.7
61,1,Fall 2022,CSCI 11062,3,2.7
61,1,Fall 2022,DELT 13302,3,2.0
61,1,Fall 2022,CSCI 11072,2,2.0
61,2,Spring 2023,CSCI 12013,3,2.3
61,2,Spring 2023,CSCI 12022,3,2.3
61,2,Spring 2023,CSCI 12033,3,2.3
61,2,Spring 2023,CSCI 12042,3,2.0
61,2,Spring 2023,CSCI 12052,3,3.0
61,2,Spring 2023,CSCI 12063,3,2.3
61,3,Fall 2023,CSCI 21013,3,2.0
61,3,Fall 2023,CSCI 21023,3,2.0
61,3,Fall 2023,CSCI 21033,3,2.3
61,3,Fall 2023,CSCI 21042,3,2.3
61,3,Fall 2023,CSCI 21052,3,2.3
61,3,Fall 2023,CSCI 21062,3,2.0
61,3,Fall 2023,CSCI 23072,3,2.3
61,3,Fall 2023,DELT 21212,3,2.7
61,3,Fall 2023,MGMT 21012,3,3.0
61,4,Spring 2024,CSCI 22012,3,3.0
61,4,Spring 2024,CSCI 22022,3,2.0
61,4,Spring 2024,CSCI 22032,3,2.0
61,4,Spring 2024,CSCI 22042,3,2.3
61,4,Spring 2024,CSCI 22052,3,2.7
61,4,Spring 2024,CSCI 22062,3,2.7
61,4,Spring 2024,CSCI 22082,3,2.0
61,4,Spring 2024,MGMT 22012,3,2.0
61,4,Spring 2024,CSCI 22072,3,2.7
61,5,Fall 2024,CSCI 31014,3,2.0
61,5,Fall 2024,DELT 33212,3,2.0
61,5,Fall 2024,MGMT 31012,3,2.3
61,5,Fall 2024,CSCI 31082,3,2.3
61,5,Fall 2024,CSEC 31012,3,2.7
61,5,Fall 2024,CSEC 31022,3,2.3
61,5,Fall 2024,AINT 31022,3,2.0
61,5,Fall 2024,AINT 31012,3,3.3
61,6,Spring 2025,CSCI 32012,3,2.3
61,6,Spring 2025,CSCI 32022,3,3.0
61,6,Spring 2025,CSCI 32032,3,2.0
61,6,Spring 2025,CSCI 32042,3,2.7
61,6,Spring 2025,DELT 33212,3,3.0
61,6,Spring 2025,MGMT 31012,3,2.7
61,6,Spring 2025,CSEC 32012,3,2.7
61,6,Spring 2025,CSEC 32022,3,2.0
61,6,Spring 2025,CSEC 32032,3,2.7
61,6,Spring 2025,AINT 32012,3,2.7
61,6,Spring 2025,AINT 32022,2,2.3
62,1,Fall 2020,CSCI 11014,3,2.7
62,1,Fall 2020,CSCI 11023,3,2.7
62,1,Fall 2020,CSCI 11032,3,3.0
62,1,Fall 2020,CSCI 11042,3,2.0
62,1,Fall 2020,CSCI 11052,3,2.0
62,1,Fall 2020,CSCI 11062,3,2.3
62,1,Fall 2020,DELT 13302,3,2.0
62,1,Fall 2020,CSCI 11072,3,2.7
62,2,Spring 2021,CSCI 12013,3,2.7
62,2,Spring 2021,CSCI 12022,3,2.7
62,2,Spring 2021,CSCI 12033,3,2.3
62,2,Spring 2021,CSCI 12042,3,2.3
62,2,Spring 2021,CSCI 12052,3,2.0
62,2,Spring 2021,CSCI 12063,3,2.7
62,3,Fall 2021,CSCI 21013,3,2.0
62,3,Fall 2021,CSCI 21023,3,2.0
62,3,Fall 2021,CSCI 21033,3,2.3
62,3,Fall 2021,CSCI 21042,3,2.7
62,3,Fall 2021,CSCI 21052,3,2.0
62,3,Fall 2021,CSCI 21062,3,2.3
62,3,Fall 2021,CSCI 23072,3,2.0
62,3,Fall 2021,DELT 21212,3,2.0
62,3,Fall 2021,MGMT 21012,3,2.0
62,4,Spring 2022,CSCI 22012,3,2.3
62,4,Spring 2022,CSCI 22022,3,2.7
62,4,Spring 2022,CSCI 22032,3,2.7
62,4,Spring 2022,CSCI 22042,3,3.0
62,4,Spring 2022,CSCI 22052,3,2.0
62,4,Spring 2022,CSCI 22062,3,3.3
62,4,Spring 2022,CSCI 22082,3,2.0
62,4,Spring 2022,MGMT 22012,3,2.7
62,4,Spring 2022,CSCI 22072,3,2.3
62,5,Fall 2022,CSCI 31014,3,2.7
62,5,Fall 2022,DELT 33212,3,2.0
62,5,Fall 2022,MGMT 31012,3,2.0
62,5,Fall 2022,CSCI 31082,3,2.0
62,5,Fall 2022,CSEC 31012,3,2.7
62,5,Fall 2022,CSEC 31022,3,2.3
62,5,Fall 2022,SCOM 31013,3,2.7
62,5,Fall 2022,SCOM 31022,2,2.3
62,6,Spring 2023,CSCI 32012,3,2.7
62,6,Spring 2023,CSCI 32022,3,2.0
62,6,Spring 2023,CSCI 32032,3,2.0
62,6,Spring 2023,CSCI 32042,3,2.0
62,6,Spring 2023,DELT 33212,3,2.3
62,6,Spring 2023,MGMT 31012,3,2.0
62,6,Spring 2023,CSEC 32012,3,2.0
62,6,Spring 2023,CSEC 32022,3,2.0
62,6,Spring 2023,CSEC 32032,3,2.0
62,6,Spring 2023,SCOM 32012,3,2.3
62,7,Fall 2023,CSCI 43018,3,2.0
62,7,Fall 2023,CSCI 44026,3,2.7
62,7,Fall 2023,CSEC 44012,3,2.0
62,7,Fall 2023,CSEC 44022,3,2.0
62,7,Fall 2023,CSEC 44032,3,2.0
62,7,Fall 2023,CSEC 44042,3,2.3
62,7,Fall 2023,CSEC 44062,3,2.3
62,7,Fall 2023,CSEC 44072,3,2.0
62,7,Fall 2023,DSCI 44022,3,3.0
62,7,Fall 2023,DSCI 44033,3,2.7
62,7,Fall 2023,DSCI 44052,3,2.3
62,7,Fall 2023,AINT 44042,3,2.0
62,7,Fall 2023,SCOM 44022,3,2.0
62,7,Fall 2023,SCOM 44052,3,2.0
62,7,Fall 2023,SCOM 44043,2,2.0
62,8,Spring 2024,CSCI 43018,3,2.0
62,8,Spring 2024,CSCI 44026,3,2.0
62,8,Spring 2024,CSEC 44012,3,2.7
62,8,Spring 2024,CSEC 44022,3,2.0
62,8,Spring 2024,CSEC 44032,3,2.3
62,8,Spring 2024,CSEC 44042,3,2.0
62,8,Spring 2024,CSEC 44062,3,2.0
62,8,Spring 2024,CSEC 44072,3,2.3
62,8,Spring 2024,DSCI 44022,3,2.3
62,8,Spring 2024,DSCI 44033,3,2.0
62,8,Spring 2024,DSCI 44052,3,2.7
62,8,Spring 2024,AINT 44042,3,2.0
62,8,Spring 2024,SCOM 44022,3,2.0
62,8,Spring 2024,SCOM 44052,2,2.3
62,8,Spring 2024,SCOM 44033,2,3.0
63,1,Fall 2024,CSCI 11014,3,2.7
63,1,Fall 2024,CSCI 11023,3,3.3
63,1,Fall 2024,CSCI 11032,3,2.3
63,1,Fall 2024,CSCI 11042,3,2.7
63,1,Fall 2024,CSCI 11052,3,2.0
63,1,Fall 2024,CSCI 11062,3,2.3
63,1,Fall 2024,DELT 13302,3,3.0
63,1,Fall 2024,CSCI 11072,3,2.3
63,2,Spring 2025,CSCI 12013,3,2.0
63,2,Spring 2025,CSCI 12022,3,2.7
63,2,Spring 2025,CSCI 12033,3,2.0
63,2,Spring 2025,CSCI 12042,3,3.3
63,2,Spring 2025,CSCI 12052,3,2.7
63,2,Spring 2025,CSCI 12063,3,3.3
64,1,Fall 2024,CSCI 11014,3,3.0
64,1,Fall 2024,CSCI 11023,3,2.7
64,1,Fall 2024,CSCI 11032,3,2.0
64,1,Fall 2024,CSCI 11042,3,2.0
64,1,Fall 2024,CSCI 11052,3,2.0
64,1,Fall 2024,CSCI 11062,3,3.0
64,1,Fall 2024,DELT 13302,3,2.3
64,1,Fall 2024,CSCI 11072,2,2.3
64,2,Spring 2025,CSCI 12013,3,2.7
64,2,Spring 2025,CSCI 12022,3,2.7
64,2,Spring 2025,CSCI 12033,3,2.0
64,2,Spring 2025,CSCI 12042,3,2.0
64,2,Spring 2025,CSCI 12052,3,2.0
64,2,Spring 2025,CSCI 12063,3,3.0
65,1,Fall 2021,CSCI 11014,3,2.0
65,1,Fall 2021,CSCI 11023,3,3.0
65,1,Fall 2021,CSCI 11032,3,2.3
65,1,Fall 2021,CSCI 11042,3,2.0
65,1,Fall 2021,CSCI 11052,3,2.0
65,1,Fall 2021,CSCI 11062,3,2.0
65,1,Fall 2021,DELT 13302,3,2.0
65,1,Fall 2021,CSCI 11072,3,2.0
65,2,Spring 2022,CSCI 12013,3,2.0
65,2,Spring 2022,CSCI 12022,3,2.3
65,2,Spring 2022,CSCI 12033,3,2.0
65,2,Spring 2022,CSCI 12042,3,2.0
65,2,Spring 2022,CSCI 12052,3,2.3
65,2,Spring 2022,CSCI 12063,3,2.3
65,3,Fall 2022,CSCI 21013,3,2.0
65,3,Fall 2022,CSCI 21023,3,2.3
65,3,Fall 2022,CSCI 21033,3,2.0
65,3,Fall 2022,CSCI 21042,3,2.7
65,3,Fall 2022,CSCI 21052,3,2.0
65,3,Fall 2022,CSCI 21062,3,2.0
65,3,Fall 2022,CSCI 23072,3,2.0
65,3,Fall 2022,DELT 21212,3,2.3
65,3,Fall 2022,MGMT 21012,3,2.7
65,4,Spring 2023,CSCI 22012,3,2.0
65,4,Spring 2023,CSCI 22022,3,2.0
65,4,Spring 2023,CSCI 22032,3,2.7
65,4,Spring 2023,CSCI 22042,3,3.3
65,4,Spring 2023,CSCI 22052,3,2.0
65,4,Spring 2023,CSCI 22062,3,2.0
65,4,Spring 2023,CSCI 22082,3,2.7
65,4,Spring 2023,MGMT 22012,3,2.0
65,4,Spring 2023,CSCI 22072,3,2.0
65,5,Fall 2023,CSCI 31014,3,2.0
65,5,Fall 2023,DELT 33212,3,2.3
65,5,Fall 2023,MGMT 31012,3,2.0
65,5,Fall 2023,CSCI 31082,3,2.0
65,5,Fall 2023,CSEC 31012,3,2.0
65,5,Fall 2023,CSEC 31022,3,2.7
65,5,Fall 2023,CSCI 31022,2,3.0
65,5,Fall 2023,CSCI 31062,2,2.0
65,6,Spring 2024,CSCI 32012,3,2.0
65,6,Spring 2024,CSCI 32022,3,2.0
65,6,Spring 2024,CSCI 32032,3,2.0
65,6,Spring 2024,CSCI 32042,3,2.0
65,6,Spring 2024,DELT 33212,3,2.7
65,6,Spring 2024,MGMT 31012,3,2.3
65,6,Spring 2024,CSEC 32012,3,2.3
65,6,Spring 2024,CSEC 32022,3,2.0
65,6,Spring 2024,CSEC 32032,3,2.0
65,6,Spring 2024,CSCI 32052,3,2.7
65,6,Spring 2024,CSCI 32062,2,2.0
65,7,Fall 2024,CSCI 43018,3,2.0
65,7,Fall 2024,CSCI 44026,3,2.0
65,7,Fall 2024,CSEC 44012,3,2.3
65,7,Fall 2024,CSEC 44022,3,2.0
65,7,Fall 2024,CSEC 44032,3,2.7
65,7,Fall 2024,CSEC 44042,3,2.3
65,7,Fall 2024,CSEC 44062,3,2.0
65,7,Fall 2024,CSEC 44072,3,2.0
65,7,Fall 2024,DSCI 44022,3,2.7
65,7,Fall 2024,DSCI 44033,3,2.0
65,7,Fall 2024,DSCI 44052,3,2.0
65,7,Fall 2024,AINT 44042,3,3.0
65,7,Fall 2024,SCOM 44022,3,2.0
65,7,Fall 2024,CSCI 44032,2,2.0
65,7,Fall 2024,CSCI 44112,3,2.0
65,8,Spring 2025,CSCI 43018,3,2.0
65,8,Spring 2025,CSCI 44026,3,2.0
65,8,Spring 2025,CSEC 44012,3,2.0
65,8,Spring 2025,CSEC 44022,3,2.0
65,8,Spring 2025,CSEC 44032,3,2.0
65,8,Spring 2025,CSEC 44042,3,2.0
65,8,Spring 2025,CSEC 44062,3,2.0
65,8,Spring 2025,CSEC 44072,3,2.0
65,8,Spring 2025,DSCI 44022,3,2.0
65,8,Spring 2025,DSCI 44033,3,2.3
65,8,Spring 2025,DSCI 44052,3,2.0
65,8,Spring 2025,AINT 44042,3,2.0
65,8,Spring 2025,SCOM 44022,3,3.0
65,8,Spring 2025,CSCI 44052,3,2.7
65,8,Spring 2025,CSCI 44082,3,2.0
66,1,Fall 2023,CSCI 11014,3,2.0
66,1,Fall 2023,CSCI 11023,3,2.7
66,1,Fall 2023,CSCI 11032,3,2.3
66,1,Fall 2023,CSCI 11042,3,3.7
66,1,Fall 2023,CSCI 11052,3,2.3
66,1,Fall 2023,CSCI 11062,3,2.0
66,1,Fall 2023,DELT 13302,3,2.7
66,1,Fall 2023,CSCI 11072,3,2.3
66,2,Spring 2024,CSCI 12013,3,3.3
66,2,Spring 2024,CSCI 12022,3,2.3
66,2,Spring 2024,CSCI 12033,3,3.3
66,2,Spring 2024,CSCI 12042,3,2.7
66,2,Spring 2024,CSCI 12052,3,2.0
66,2,Spring 2024,CSCI 12063,3,2.3
66,3,Fall 2024,CSCI 21013,3,2.7
66,3,Fall 2024,CSCI 21023,3,2.3
66,3,Fall 2024,CSCI 21033,3,2.3
66,3,Fall 2024,CSCI 21042,3,2.0
66,3,Fall 2024,CSCI 21052,3,3.0
66,3,Fall 2024,CSCI 21062,3,2.0
66,3,Fall 2024,CSCI 23072,3,3.7
66,3,Fall 2024,DELT 21212,3,2.7
66,3,Fall 2024,MGMT 21012,3,2.7
66,4,Spring 2025,CSCI 22012,3,2.0
66,4,Spring 2025,CSCI 22022,3,2.3
66,4,Spring 2025,CSCI 22032,3,3.0
66,4,Spring 2025,CSCI 22042,3,3.0
66,4,Spring 2025,CSCI 22052,3,2.3
66,4,Spring 2025,CSCI 22062,3,2.3
66,4,Spring 2025,CSCI 22082,3,2.7
66,4,Spring 2025,MGMT 22012,3,2.7
66,4,Spring 2025,CSCI 22072,2,2.0
67,1,Fall 2020,CSCI 11014,3,2.0
67,1,Fall 2020,CSCI 11023,3,3.0
67,1,Fall 2020,CSCI 11032,3,2.7
67,1,Fall 2020,CSCI 11042,3,2.0
67,1,Fall 2020,CSCI 11052,3,3.0
67,1,Fall 2020,CSCI 11062,3,2.0
67,1,Fall 2020,DELT 13302,3,2.0
67,1,Fall 2020,CSCI 11072,2,2.3
67,2,Spring 2021,CSCI 12013,3,2.3
67,2,Spring 2021,CSCI 12022,3,2.7
67,2,Spring 2021,CSCI 12033,3,2.3
67,2,Spring 2021,CSCI 12042,3,2.0
67,2,Spring 2021,CSCI 12052,3,3.0
67,2,Spring 2021,CSCI 12063,3,2.0
67,3,Fall 2021,CSCI 21013,3,2.7
67,3,Fall 2021,CSCI 21023,3,2.0
67,3,Fall 2021,CSCI 21033,3,2.0
67,3,Fall 2021,CSCI 21042,3,2.3
67,3,Fall 2021,CSCI 21052,3,3.0
67,3,Fall 2021,CSCI 21062,3,3.0
67,3,Fall 2021,CSCI 23072,3,2.0
67,3,Fall 2021,DELT 21212,3,2.3
67,3,Fall 2021,MGMT 21012,3,2.0
67,4,Spring 2022,CSCI 22012,3,2.0
67,4,Spring 2022,CSCI 22022,3,2.7
67,4,Spring 2022,CSCI 22032,3,3.0
67,4,Spring 2022,CSCI 22042,3,2.3
67,4,Spring 2022,CSCI 22052,3,2.0
67,4,Spring 2022,CSCI 22062,3,3.0
67,4,Spring 2022,CSCI 22082,3,2.3
67,4,Spring 2022,MGMT 22012,3,2.0
67,4,Spring 2022,CSCI 22072,3,3.3
67,5,Fall 2022,CSCI 31014,3,2.7
67,5,Fall 2022,DELT 33212,3,2.0
67,5,Fall 2022,MGMT 31012,3,2.7
67,5,Fall 2022,CSCI 31082,3,2.0
67,5,Fall 2022,CSEC 31012,3,3.0
67,5,Fall 2022,CSEC 31022,3,2.3
67,6,Spring 2023,CSCI 32012,3,3.0
67,6,Spring 2023,CSCI 32022,3,2.0
67,6,Spring 2023,CSCI 32032,3,2.0
67,6,Spring 2023,CSCI 32042,3,2.7
67,6,Spring 2023,DELT 33212,3,2.0
67,6,Spring 2023,MGMT 31012,3,2.7
67,6,Spring 2023,CSEC 32012,3,3.3
67,6,Spring 2023,CSEC 32022,3,2.7
67,6,Spring 2023,CSEC 32032,3,3.0
67,6,Spring 2023,DSCI 32012,3,2.3
67,7,Fall 2023,CSCI 43018,3,3.0
67,7,Fall 2023,CSCI 44026,3,2.3
67,7,Fall 2023,CSEC 44012,3,2.7
67,7,Fall 2023,CSEC 44022,3,2.3
67,7,Fall 2023,CSEC 44032,3,2.7
67,7,Fall 2023,CSEC 44042,3,3.3
67,7,Fall 2023,CSEC 44062,3,2.7
67,7,Fall 2023,CSEC 44072,3,2.7
67,7,Fall 2023,DSCI 44022,3,2.0
67,7,Fall 2023,DSCI 44033,3,2.7
67,7,Fall 2023,DSCI 44052,3,2.0
67,7,Fall 2023,AINT 44042,3,3.3
67,7,Fall 2023,SCOM 44022,3,2.0
67,7,Fall 2023,DSCI 44062,2,2.3
67,7,Fall 2023,DSCI 44042,3,2.0
67,8,Spring 2024,CSCI 43018,3,3.0
67,8,Spring 2024,CSCI 44026,3,2.7
67,8,Spring 2024,CSEC 44012,3,2.3
67,8,Spring 2024,CSEC 44022,3,2.7
67,8,Spring 2024,CSEC 44032,3,3.7
67,8,Spring 2024,CSEC 44042,3,2.0
67,8,Spring 2024,CSEC 44062,3,3.0
67,8,Spring 2024,CSEC 44072,3,2.0
67,8,Spring 2024,DSCI 44022,3,3.0
67,8,Spring 2024,DSCI 44033,3,2.7
67,8,Spring 2024,DSCI 44052,3,3.3
67,8,Spring 2024,AINT 44042,3,2.7
67,8,Spring 2024,SCOM 44022,3,2.7
67,8,Spring 2024,DSCI 44012,3,2.0
67,8,Spring 2024,DSCI 44072,2,2.7
68,1,Fall 2020,CSCI 11014,3,2.0
68,1,Fall 2020,CSCI 11023,3,2.0
68,1,Fall 2020,CSCI 11032,3,2.3
68,1,Fall 2020,CSCI 11042,3,2.0
68,1,Fall 2020,CSCI 11052,3,3.0
68,1,Fall 2020,CSCI 11062,3,2.0
68,1,Fall 2020,DELT 13302,3,2.3
68,1,Fall 2020,CSCI 11072,2,2.0
68,2,Spring 2021,CSCI 12013,3,2.0
68,2,Spring 2021,CSCI 12022,3,2.7
68,2,Spring 2021,CSCI 12033,3,2.3
68,2,Spring 2021,CSCI 12042,3,3.3
68,2,Spring 2021,CSCI 12052,3,2.7
68,2,Spring 2021,CSCI 12063,3,3.0
68,3,Fall 2021,CSCI 21013,3,2.7
68,3,Fall 2021,CSCI 21023,3,2.3
68,3,Fall 2021,CSCI 21033,3,2.0
68,3,Fall 2021,CSCI 21042,3,2.3
68,3,Fall 2021,CSCI 21052,3,2.3
68,3,Fall 2021,CSCI 21062,3,3.0
68,3,Fall 2021,CSCI 23072,3,2.7
68,3,Fall 2021,DELT 21212,3,2.0
68,3,Fall 2021,MGMT 21012,3,2.7
68,4,Spring 2022,CSCI 22012,3,2.0
68,4,Spring 2022,CSCI 22022,3,2.3
68,4,Spring 2022,CSCI 22032,3,2.3
68,4,Spring 2022,CSCI 22042,3,2.0
68,4,Spring 2022,CSCI 22052,3,2.0
68,4,Spring 2022,CSCI 22062,3,2.3
68,4,Spring 2022,CSCI 22082,3,2.7
68,4,Spring 2022,MGMT 22012,3,2.3
68,4,Spring 2022,CSCI 22072,3,2.0
68,5,Fall 2022,CSCI 31014,3,2.3
68,5,Fall 2022,DELT 33212,3,2.0
68,5,Fall 2022,MGMT 31012,3,2.0
68,5,Fall 2022,CSCI 31082,3,3.3
68,5,Fall 2022,CSEC 31012,3,2.7
68,5,Fall 2022,CSEC 31022,3,2.0
68,6,Spring 2023,CSCI 32012,3,2.3
68,6,Spring 2023,CSCI 32022,3,2.0
68,6,Spring 2023,CSCI 32032,3,2.0
68,6,Spring 2023,CSCI 32042,3,2.3
68,6,Spring 2023,DELT 33212,3,2.0
68,6,Spring 2023,MGMT 31012,3,2.0
68,6,Spring 2023,CSEC 32012,3,2.0
68,6,Spring 2023,CSEC 32022,3,2.0
68,6,Spring 2023,CSEC 32032,3,2.7
68,7,Fall 2023,CSCI 43018,3,2.7
68,7,Fall 2023,CSCI 44026,3,2.7
68,7,Fall 2023,CSEC 44012,3,3.0
68,7,Fall 2023,CSEC 44022,3,2.0
68,7,Fall 2023,CSEC 44032,3,2.3
68,7,Fall 2023,CSEC 44042,3,2.0
68,7,Fall 2023,CSEC 44062,3,2.0
68,7,Fall 2023,CSEC 44072,3,2.3
68,7,Fall 2023,DSCI 44022,3,3.0
68,7,Fall 2023,DSCI 44033,3,2.3
68,7,Fall 2023,DSCI 44052,3,2.7
68,7,Fall 2023,AINT 44042,3,3.3
68,7,Fall 2023,SCOM 44022,3,2.7
68,7,Fall 2023,CSEC 44102,3,2.7
68,7,Fall 2023,CSEC 44082,3,3.0
68,8,Spring 2024,CSCI 43018,3,2.7
68,8,Spring 2024,CSCI 44026,3,2.0
68,8,Spring 2024,CSEC 44012,3,2.3
68,8,Spring 2024,CSEC 44022,3,3.0
68,8,Spring 2024,CSEC 44032,3,3.0
68,8,Spring 2024,CSEC 44042,3,2.0
68,8,Spring 2024,CSEC 44062,3,2.3
68,8,Spring 2024,CSEC 44072,3,2.0
68,8,Spring 2024,DSCI 44022,3,3.3
68,8,Spring 2024,DSCI 44033,3,2.0
68,8,Spring 2024,DSCI 44052,3,2.0
68,8,Spring 2024,AINT 44042,3,2.3
68,8,Spring 2024,SCOM 44022,3,2.3
68,8,Spring 2024,CSEC 44102,3,2.0
68,8,Spring 2024,CSEC 44082,3,3.7
69,1,Fall 2022,CSCI 11014,3,2.0
69,1,Fall 2022,CSCI 11023,3,2.3
69,1,Fall 2022,CSCI 11032,3,3.0
69,1,Fall 2022,CSCI 11042,3,2.7
69,1,Fall 2022,CSCI 11052,3,2.7
69,1,Fall 2022,CSCI 11062,3,2.3
69,1,Fall 2022,DELT 13302,3,2.7
69,1,Fall 2022,CSCI 11072,2,2.0
69,2,Spring 2023,CSCI 12013,3,2.7
69,2,Spring 2023,CSCI 12022,3,2.7
69,2,Spring 2023,CSCI 12033,3,2.3
69,2,Spring 2023,CSCI 12042,3,2.3
69,2,Spring 2023,CSCI 12052,3,2.0
69,2,Spring 2023,CSCI 12063,3,2.7
69,3,Fall 2023,CSCI 21013,3,2.0
69,3,Fall 2023,CSCI 21023,3,2.7
69,3,Fall 2023,CSCI 21033,3,3.0
69,3,Fall 2023,CSCI 21042,3,2.0
69,3,Fall 2023,CSCI 21052,3,2.0
69,3,Fall 2023,CSCI 21062,3,2.3
69,3,Fall 2023,CSCI 23072,3,2.0
69,3,Fall 2023,DELT 21212,3,2.0
69,3,Fall 2023,MGMT 21012,3,2.0
69,4,Spring 2024,CSCI 22012,3,2.3
69,4,Spring 2024,CSCI 22022,3,2.7
69,4,Spring 2024,CSCI 22032,3,2.0
69,4,Spring 2024,CSCI 22042,3,2.0
69,4,Spring 2024,CSCI 22052,3,2.0
69,4,Spring 2024,CSCI 22062,3,2.3
69,4,Spring 2024,CSCI 22082,3,2.3
69,4,Spring 2024,MGMT 22012,3,2.3
69,4,Spring 2024,CSCI 22072,3,2.3
69,5,Fall 2024,CSCI 31014,3,2.0
69,5,Fall 2024,DELT 33212,3,2.0
69,5,Fall 2024,MGMT 31012,3,2.7
69,5,Fall 2024,CSCI 31082,3,2.7
69,5,Fall 2024,CSEC 31012,3,3.0
69,5,Fall 2024,CSEC 31022,3,2.7
69,5,Fall 2024,CSCI 31062,2,3.3
69,5,Fall 2024,CSCI 31032,2,2.0
69,6,Spring 2025,CSCI 32012,3,2.7
69,6,Spring 2025,CSCI 32022,3,2.0
69,6,Spring 2025,CSCI 32032,3,2.7
69,6,Spring 2025,CSCI 32042,3,2.7
69,6,Spring 2025,DELT 33212,3,2.7
69,6,Spring 2025,MGMT 31012,3,2.7
69,6,Spring 2025,CSEC 32012,3,2.7
69,6,Spring 2025,CSEC 32022,3,2.0
69,6,Spring 2025,CSEC 32032,3,2.3
69,6,Spring 2025,CSCI 32092,2,2.7
69,6,Spring 2025,CSCI 32052,3,2.0
70,1,Fall 2024,CSCI 11014,3,2.0
70,1,Fall 2024,CSCI 11023,3,2.3
70,1,Fall 2024,CSCI 11032,3,3.0
70,1,Fall 2024,CSCI 11042,3,2.7
70,1,Fall 2024,CSCI 11052,3,3.7
70,1,Fall 2024,CSCI 11062,3,3.0
70,1,Fall 2024,DELT 13302,3,2.7
70,1,Fall 2024,CSCI 11072,2,2.3
70,2,Spring 2025,CSCI 12013,3,2.0
70,2,Spring 2025,CSCI 12022,3,2.0
70,2,Spring 2025,CSCI 12033,3,2.0
70,2,Spring 2025,CSCI 12042,3,2.7
70,2,Spring 2025,CSCI 12052,3,2.7
70,2,Spring 2025,CSCI 12063,3,2.0
71,1,Fall 2020,CSCI 11014,3,2.7
71,1,Fall 2020,CSCI 11023,3,2.7
71,1,Fall 2020,CSCI 11032,3,2.7
71,1,Fall 2020,CSCI 11042,3,2.7
71,1,Fall 2020,CSCI 11052,3,2.3
71,1,Fall 2020,CSCI 11062,3,2.7
71,1,Fall 2020,DELT 13302,3,2.3
71,1,Fall 2020,CSCI 11072,3,2.0
71,2,Spring 2021,CSCI 12013,3,2.0
71,2,Spring 2021,CSCI 12022,3,3.0
71,2,Spring 2021,CSCI 12033,3,2.0
71,2,Spring 2021,CSCI 12042,3,2.0
71,2,Spring 2021,CSCI 12052,3,2.7
71,2,Spring 2021,CSCI 12063,3,2.3
71,3,Fall 2021,CSCI 21013,3,2.7
71,3,Fall 2021,CSCI 21023,3,2.3
71,3,Fall 2021,CSCI 21033,3,2.0
71,3,Fall 2021,CSCI 21042,3,2.0
71,3,Fall 2021,CSCI 21052,3,2.0
71,3,Fall 2021,CSCI 21062,3,2.7
71,3,Fall 2021,CSCI 23072,3,3.0
71,3,Fall 2021,DELT 21212,3,2.7
71,3,Fall 2021,MGMT 21012,3,2.0
71,4,Spring 2022,CSCI 22012,3,3.0
71,4,Spring 2022,CSCI 22022,3,3.0
71,4,Spring 2022,CSCI 22032,3,2.3
71,4,Spring 2022,CSCI 22042,3,3.0
71,4,Spring 2022,CSCI 22052,3,2.7
71,4,Spring 2022,CSCI 22062,3,2.7
71,4,Spring 2022,CSCI 22082,3,3.0
71,4,Spring 2022,MGMT 22012,3,3.0
71,4,Spring 2022,CSCI 22072,2,2.0
71,5,Fall 2022,CSCI 31014,3,2.7
71,5,Fall 2022,DELT 33212,3,2.0
71,5,Fall 2022,MGMT 31012,3,3.3
71,5,Fall 2022,CSCI 31082,3,2.7
71,5,Fall 2022,CSEC 31012,3,3.0
71,5,Fall 2022,CSEC 31022,3,2.0
71,5,Fall 2022,CSCI 31042,3,2.7
71,5,Fall 2022,CSCI 31032,2,2.0
71,6,Spring 2023,CSCI 32012,3,2.7
71,6,Spring 2023,CSCI 32022,3,2.7
71,6,Spring 2023,CSCI 32032,3,2.7
71,6,Spring 2023,CSCI 32042,3,2.0
71,6,Spring 2023,DELT 33212,3,2.3
71,6,Spring 2023,MGMT 31012,3,2.3
71,6,Spring 2023,CSEC 32012,3,3.0
71,6,Spring 2023,CSEC 32022,3,2.3
71,6,Spring 2023,CSEC 32032,3,2.3
71,6,Spring 2023,CSCI 32073,2,2.3
71,6,Spring 2023,CSCI 32062,2,2.0
71,7,Fall 2023,CSCI 43018,3,2.0
71,7,Fall 2023,CSCI 44026,3,3.7
71,7,Fall 2023,CSEC 44012,3,3.0
71,7,Fall 2023,CSEC 44022,3,2.0
71,7,Fall 2023,CSEC 44032,3,3.3
71,7,Fall 2023,CSEC 44042,3,2.0
71,7,Fall 2023,CSEC 44062,3,2.3
71,7,Fall 2023,CSEC 44072,3,2.3
71,7,Fall 2023,DSCI 44022,3,3.0
71,7,Fall 2023,DSCI 44033,3,2.7
71,7,Fall 2023,DSCI 44052,3,2.0
71,7,Fall 2023,AINT 44042,3,2.3
71,7,Fall 2023,SCOM 44022,3,2.7
71,7,Fall 2023,CSCI 44072,2,3.3
71,7,Fall 2023,CSCI 44052,2,2.0
71,8,Spring 2024,CSCI 43018,3,2.3
71,8,Spring 2024,CSCI 44026,3,2.0
71,8,Spring 2024,CSEC 44012,3,2.3
